DATE,LambertBridge.ft,LambertBridge.CFS,Mill.School.ft,Mill.Puccioni.in,Felta.in,Austin.ft,Austin.CFS,Mar14.in,Wil3.ft,Maacama.ft,Maacama.CFS,SantaRosa.ft,SantaRosa.CFS
1/1/2015,8.571875,141.7395833,down,down,3.032340116,3.890729167,103.1145833,19.96706508,1.554020833,5.5203125,46.03125,24.0296875,27.0625
1/2/2015,8.551770833,139.3333333,down,down,2.865953947,down,3.847627119,19.82920552,1.524979167,5.4859375,42.59375,24.00364583,25.23958333
1/3/2015,8.531145833,135.125,down,down,2.655834441,down,3.7768,19.69078946,1.502802083,5.455729167,39.57291667,23.9784375,23.60416667
1/4/2015,8.5121875,132.4166667,down,down,2.455950798,3.738333333,83.35555556,19.61103726,1.4831875,5.425625,36.5625,23.954375,21.95833333
1/5/2015,8.499479167,129.8958333,down,down,2.301809211,3.683894737,77.18947368,19.53125,1.468791667,5.3965625,33.70833333,23.9321875,20.875
1/6/2015,8.482291667,127.3958333,down,down,2.188331117,3.606067416,65.76404494,19.46808526,1.457135417,5.371041667,32.10416667,23.92458333,20.42708333
1/7/2015,8.456458333,124.0833333,down,8.971036585,2.072368421,3.579583333,61.11458333,19.36336443,1.444791667,5.341145833,29.4375,23.91208333,19.39583333
1/8/2015,8.445208333,122.5520833,down,8.875083112,1.974318484,3.557291667,57.47916667,19.32442411,1.433677083,5.315208333,27.52083333,23.89958333,18.75
1/9/2015,8.431875,119.375,down,8.753324468,1.893700133,3.535520833,54.10416667,19.23204796,1.423635417,5.297291667,26.66666667,23.88885417,18.1875
1/10/2015,8.4184375,117.1458333,down,8.636968085,1.805921053,3.516875,51.23958333,19.15267635,1.415104167,5.278229167,24.82291667,23.87145833,17.33333333
1/11/2015,8.405416667,116.0833333,down,8.509807181,1.711269947,3.499583333,48.77083333,19.09950625,1.40609375,5.260625,23.82291667,23.8546875,16.45833333
1/12/2015,8.393854167,113.7708333,down,8.378490691,1.612664474,3.480416667,46,19.48761666,1.3974375,5.2396875,22.14583333,23.84166667,15.76041667
1/13/2015,8.379166667,111.125,down,8.257563165,1.530501995,3.46125,43.35416667,19.6775266,1.392104167,5.221145833,21.29166667,23.826875,15.10416667
1/14/2015,8.334791667,105.9583333,down,8.152301747,1.446134868,3.449791667,41.96875,19.54745677,1.38490625,5.201354167,20.13541667,23.81416667,14.44791667
1/15/2015,8.3315625,105.40625,down,8.060172872,1.382563165,3.437291667,40.47916667,19.18133228,1.377614583,5.1890625,19,23.80447917,13.94791667
1/16/2015,8.347604167,106.9479167,down,8.102144282,1.44240359,3.465208333,44.04166667,19.0920047,1.382447917,5.2109375,20.64583333,23.80802083,14.11458333
1/17/2015,8.356875,108.375,down,7.997839096,1.4140625,3.445520833,41.45833333,18.93492338,1.372354167,5.20125,19.96875,23.8090625,14.23958333
1/18/2015,8.360416667,109.09375,down,7.919298537,1.348487367,3.422291667,38.22916667,18.90541891,1.36590625,5.175729167,18.55208333,23.7953125,13.45833333
1/19/2015,8.373020833,110.7708333,down,7.855718085,1.314967105,3.406041667,36.60416667,18.8659412,1.361125,5.1634375,17.96875,23.7878125,13.16666667
1/20/2015,8.3846875,112.0625,down,7.802111037,1.281582447,3.392291667,35.13541667,18.80942463,1.3555625,5.148333333,17,23.77833333,12.625
1/21/2015,8.395625,114.125,down,7.719254032,1.214677527,3.3815625,33.40625,18.74335115,1.349666667,5.1359375,16.59375,23.77145833,12.30208333
1/22/2015,8.347395833,107.2291667,down,7.633394282,1.147615132,3.3675,31.75,18.69847109,1.343552083,5.117291667,15.67708333,23.75927083,11.65625
1/23/2015,8.241458333,93.1875,down,7.563164894,1.095805921,3.3546875,30.46875,18.68256593,1.338885417,5.106354167,15,23.74729167,11.17708333
1/24/2015,8.226770833,90.35416667,down,7.507895612,1.089594415,3.3465625,29.65625,18.7037972,1.335552083,5.100625,14.97916667,23.7434375,11.04166667
1/25/2015,8.211145833,87.40625,down,7.451379654,1.053865132,3.336875,28.6875,18.71093788,1.33165625,5.09,14,23.73760417,11.01041667
1/26/2015,8.201979167,86.1875,down,7.389461436,1.019365027,3.328541667,27.85416667,18.69736872,1.326708333,5.074479167,13.61458333,23.73333333,10.98958333
1/27/2015,8.196979167,85.38541667,down,7.317154255,0.983141447,3.320104167,27.01041667,18.70065826,1.320260417,5.047083333,12.67708333,23.7321875,10.83333333
1/28/2015,8.1921875,84.4375,down,7.252604167,0.937088816,3.3103125,26.03125,18.67727733,1.315375,5.039375,12,23.7296875,10.72916667
1/29/2015,8.1884375,83.66666667,down,7.213264628,0.900099734,3.301458333,25.14583333,18.66529593,1.30925,5.03,12,23.72645833,10.56041667
1/30/2015,8.209895833,87.04166667,down,7.16796875,0.891036184,3.298333333,24.83333333,18.65275904,1.304791667,5.022708333,11.27083333,23.721875,10.27916667
1/31/2015,8.205,86.41666667,down,7.107297207,0.853557181,3.290520833,24.05208333,18.79778933,1.301208333,5.015416667,11.13541667,23.71677083,10.03854167
2/1/2015,8.2015625,86.125,down,7.025847739,0.789976729,3.280833333,23.08333333,18.91663883,1.296416667,5.0209375,11.09375,23.704375,9.61875
2/2/2015,8.199583333,85.89583333,down,6.988863032,0.75,3.271354167,22.13541667,18.94240348,1.29321875,5.011875,10.97916667,23.70020833,9.482291667
2/3/2015,8.197291667,85.30208333,down,6.946891622,0.7421875,3.27,22,19.00699026,1.291229167,5.0059375,10.8125,23.7040625,9.645833333
2/4/2015,8.1903125,84.0625,down,6.936323925,0.7421875,3.264375,22,19.00639988,1.288802083,5.01,11,23.70083333,9.492708333
2/5/2015,8.190104167,84.02083333,down,6.913646941,0.7421875,3.260104167,22,18.98977733,1.28621875,5.002083333,11,23.69770833,9.391666667
2/6/2015,10.07791667,down,down,22.98537236,12.68284577,6.6003125,1752.260417,27.70653247,2.342583333,down,7.96,24.93291667,296.059375
2/7/2015,11.506875,down,down,31.26412898,17.71484374,7.469479167,1490.395833,29.30611558,2.786520833,down,7.971145833,25.28010417,292.625
2/8/2015,10.53520833,down,down,29.27568147,18.95487039,7.17125,1271.5,29.17212705,3.452145833,down,7.215208333,25.51520833,388.5
2/9/2015,10.53520833,down,3.6635,30.29421543,21.01687167,7.009479167,1099.75,33.57920552,2.785333333,down,8.156041667,26.20854167,633.5520833
2/10/2015,9.756354167,down,2.917857143,25.16497673,15.55962172,6.077916667,611.9895833,27.11021506,2.27546875,down,6.719583333,25.06416667,205.78125
2/11/2015,9.360833333,down,2.466785714,21.64566532,12.43517287,5.605104167,409.7083333,24.80174735,2.028427083,down,6.328125,24.803125,133.25
2/12/2015,9.1215625,down,2.164375,19.04047545,10.20653258,5.325104167,301.4583333,23.50482045,1.884510417,6.100104167,154.9375,24.6015625,90.02083333
2/13/2015,8.941979167,down,1.981724138,17.25565156,8.534539474,5.146666667,235.5416667,22.67910574,1.79040625,5.939895833,122.1458333,24.36458333,54.63541667
2/14/2015,8.774791667,down,1.847894737,15.88472409,7.270611702,5.025729167,192.4375,22.07745298,1.7260625,5.793333333,97.125,24.27197917,44.27083333
2/15/2015,8.679583333,down,1.736363636,14.93434176,6.296958112,4.939166667,164.1770833,21.62026256,1.678145833,5.6728125,79.29166667,24.19895833,37.83333333
2/16/2015,8.597604167,179.6770833,1.663125,14.1626496,5.526315789,4.869375,143.5520833,21.25370057,1.636729167,5.593333333,68.85416667,24.14552083,33.08333333
2/17/2015,8.538229167,164.8020833,1.594230769,13.51811835,4.919381649,4.8109375,127.0833333,20.95869354,1.6063125,5.534479167,61.94791667,24.09729167,29.1875
2/18/2015,8.495833333,154.1979167,1.541923077,12.97747673,4.437911184,4.769166667,114.4375,20.76612898,1.581583333,5.492395833,57.44791667,24.05621053,26.08421053
2/19/2015,8.4621875,148.1875,1.499583333,12.51638105,4.055435505,4.73625,106.4375,20.56432863,1.562072917,5.45125,53.04166667,24.03020833,24.29166667
2/20/2015,8.433125,141.71875,1.466666667,12.11685505,3.779089096,4.708125,99.84375,20.39524546,1.545416667,5.407083333,48.70833333,24.00364583,22.67708333
2/21/2015,8.4084375,136.3333333,1.436666667,11.73952793,3.540707237,4.681770833,94.35416667,20.2252327,1.529875,5.379375,45.9375,23.97989583,21.28125
2/22/2015,8.383125,130.625,1.401111111,11.32480053,3.305352394,4.655416667,88.22916667,20.10222759,1.509572917,5.356979167,43.69791667,23.95677083,19.78125
2/23/2015,8.3578125,125.46875,1.360294118,10.86186835,3.088430851,4.626041667,82.20833333,20.04197145,1.4849375,5.339583333,41.95833333,23.91604167,17.55208333
2/24/2015,8.3378125,121.0416667,1.325,10.52859043,2.820723684,4.598541667,76.70833333,20.02784212,1.464489583,5.288229167,36.82291667,23.88614583,16.10416667
2/25/2015,8.321041667,118.7083333,1.303076923,10.37400266,2.666638963,4.5803125,73.9375,20.01870006,1.455583333,5.271354167,35.13541667,23.8765625,15.5625
2/26/2015,8.314479167,117.875,1.287419355,10.18229167,2.574424342,4.566354167,71.27083333,20.0315822,1.44659375,5.2546875,33.57291667,23.8696875,15.20833333
2/27/2015,8.303958333,115.7916667,1.272857143,10.01163564,2.473819814,4.5490625,67.8125,20.02701109,1.435666667,5.233645833,32.36458333,23.85833333,14.69791667
2/28/2015,8.289479167,112.8958333,1.257142857,9.827543218,2.379488032,4.5371875,65.71875,19.98478632,1.426947917,5.203020833,29.30208333,23.855625,14.51041667
3/1/2015,8.277395833,110.4791667,1.238461538,9.584025931,2.231907895,4.5196875,62.9375,19.88738335,1.415364583,5.19125,28.80208333,23.8578125,14.70833333
3/2/2015,8.2684375,108.7395833,1.226923077,9.428607048,2.111452793,4.5071875,60.71875,19.8853058,1.407541667,5.166979167,27.15625,23.83447917,13.45833333
3/3/2015,8.260625,107.21875,1.209615385,9.230801197,1.964760638,4.4909375,58.1875,19.82837453,1.397989583,5.1303125,24.1875,23.80697917,12.03125
3/4/2015,8.246770833,105.1770833,1.195833333,9.049617686,1.828536184,4.475833333,55.58333333,19.76891448,1.38978125,5.114166667,23.41666667,23.80875,12.21875
3/5/2015,8.2428125,104.5625,1.178214286,8.862987231,1.684258644,4.459375,53,19.72490006,1.38065625,5.09125,21.86458333,23.79020833,11.26041667
3/6/2015,8.238645833,103.7291667,1.168518519,8.740857713,1.599917763,4.448020833,51.60416667,19.67253999,1.3735625,5.084895833,21.40625,23.77947917,10.97916667
3/7/2015,8.226875,101.3854167,1.159642857,8.64943484,1.5625,4.4378125,49.34375,19.66339781,1.368708333,5.089895833,21.72916667,23.77322917,10.85416667
3/8/2015,8.228152174,101.6304348,1.149285714,8.538628472,1.521291209,4.422282609,46.22826087,19.6445313,1.363021739,5.08076087,21.13043478,23.76597826,10.47717391
3/9/2015,8.216666667,99.33333333,1.14,8.457862367,1.482319079,4.4109375,45.09375,19.64428213,1.359645833,5.070729167,21,23.75958333,10.184375
3/10/2015,8.218854167,99.77083333,1.130384615,8.380152926,1.438137755,4.400833333,43.16666667,19.61101976,1.356572917,5.060208333,20.02083333,23.753125,9.967708333
3/11/2015,8.216458333,99.29166667,1.124285714,8.27293883,1.41747008,4.391770833,42.17708333,19.61893297,1.35209375,5.054270833,19.42708333,23.73802083,9.401041667
3/12/2015,8.207708333,97.59375,1.11,8.153257979,1.326891447,4.378854167,40.67708333,19.56823449,1.345979167,5.0321875,18.5,23.74104167,9.50625
3/13/2015,8.207395833,97.54166667,1.101153846,8.072916667,1.272855718,4.360625,38.0625,19.56865006,1.34053125,5.018541667,17.59375,23.72854167,9.080208333
3/14/2015,8.204166667,96.85416667,1.098076923,8.51853391,1.206825658,4.348854167,36.88541667,19.57197448,1.33609375,5.013958333,17.39583333,23.7175,8.730208333
3/15/2015,8.200833333,96.21875,1.087,9.908577128,1.14112367,4.337708333,35.77083333,19.52097053,1.329114583,4.99875,16.79166667,23.71302083,8.590625
3/16/2015,8.196875,95.72916667,1.079615385,9.893617021,1.092918883,4.328854167,34.77083333,19.48969462,1.324229167,4.9859375,15.83333333,23.705625,8.36875
3/17/2015,8.193854167,95.375,1.069032258,9.832114362,1.053042763,4.317604167,32.76041667,19.43941146,1.31896875,4.975833333,15.55208333,23.69666667,8.1
3/18/2015,8.186041667,94.16666667,1.06,9.701628989,0.98487367,4.301145833,31.11458333,19.39802607,1.31465625,4.96375,14.75,23.688125,7.84375
3/19/2015,8.1865625,94.3125,1.051153846,9.569065824,0.93459109,4.2878125,29.78125,19.34923556,1.31128125,4.952916667,14.54166667,23.6840625,7.721875
3/20/2015,8.183854167,93.77083333,1.042307692,9.553931452,0.899671053,4.273854167,28.38541667,19.31723756,1.3068125,4.941666667,13.6875,23.67291667,7.3875
3/21/2015,8.193229167,95.35416667,1.037307692,9.474734043,0.85106383,4.265729167,27.57291667,19.30427635,1.30328125,4.9396875,13.84375,23.675,7.45
3/22/2015,8.186666667,94.19791667,1.033076923,9.516289894,0.884457237,4.2721875,28.21875,19.41994287,1.303208333,4.941354167,13.92708333,23.70697917,8.845833333
3/23/2015,8.184270833,93.85416667,1.061176471,9.622257314,0.932928856,4.303958333,31.63541667,19.52335447,1.3058125,4.972916667,15.33333333,23.82385417,13.62708333
3/24/2015,8.1825,93.5,1.029411765,9.438164894,0.840259309,4.26,27,19.375,1.294447917,4.9390625,13.90625,23.71489583,8.646875
3/25/2015,8.175104167,92.02083333,1.020333333,9.400764628,0.781661184,4.249166667,25.91666667,19.33593773,1.2929375,4.923854167,13.03125,23.713125,8.59375
3/26/2015,8.171145833,91.22916667,1.010666667,9.357130984,0.717253989,4.2396875,24.96875,19.296875,1.290072917,4.915833333,12.92708333,23.696875,8.10625
3/27/2015,8.167395833,90.47916667,1.002692308,9.299395161,0.683178191,4.229479167,23.94791667,19.24950106,1.285645833,4.8990625,12.25,23.67052083,7.315625
3/28/2015,8.180520833,93.10416667,0.995625,9.857047872,0.641447368,4.218229167,22.82291667,19.18301239,1.282583333,4.888125,11.60416667,23.64958333,6.698958333
3/29/2015,8.17125,91.25,0.984473684,10.69439827,0.599235372,4.206979167,22,19.13813163,1.27734375,4.86875,11,23.63864583,6.394791667
3/30/2015,8.165,90,0.98,10.73055186,0.566821809,4.2,22,19.10279561,1.273635417,4.860104167,10.84375,23.63083333,6.195833333
3/31/2015,8.161770833,89.35416667,0.970689655,10.7372008,0.489309211,4.1884375,20.84375,19.10488676,1.268427083,4.855625,10.52708333,23.61791667,5.873958333
4/1/2015,8.158125,88.625,0.96,10.77917221,0.436336436,4.179375,19.9375,19.09366654,1.264010417,4.843020833,9.930208333,23.6046875,5.5375
4/2/2015,8.154270833,87.89583333,0.9534375,10.83984375,0.39353391,4.1709375,19.09375,19.07122662,1.262208333,4.838125,9.841666667,23.6009375,5.441666667
4/3/2015,8.148541667,86.94791667,0.95,10.89759745,0.373355263,4.169791667,18.97916667,19.07442419,1.258770833,4.826875,9.491666667,23.59020833,5.208333333
4/4/2015,8.150416667,87.17708333,0.945333333,10.86519282,0.35447141,4.160208333,18.02083333,19.08826446,1.257927083,4.807708333,8.83125,23.58760417,5.15625
4/5/2015,8.153020833,87.63541667,0.962,11.16439495,0.564744016,4.178020833,19.80208333,19.22373651,1.267989583,4.819270833,9.233333333,23.73166667,10.1375
4/6/2015,8.1440625,86.22916667,0.9653125,11.08793218,0.503289474,4.1821875,20.21875,19.24383195,1.269583333,4.819583333,9.263541667,23.65177083,6.804166667
4/7/2015,8.2096875,98.15625,1.189375,9.729886968,1.963513963,4.500729167,63.97916667,20.33286224,1.39421875,5.000416667,17.096875,24.2771875,63.528125
4/8/2015,8.171979167,91.39583333,1.056,7.534906915,1.268284574,4.309583333,34.71875,20.05460354,1.31965625,4.932916667,12.01666667,23.77385417,10.975
4/9/2015,8.158645833,88.73958333,1.011153846,7.190020161,0.994654605,4.225625,25.5625,19.4734873,1.292635417,4.868541667,8.340625,23.68583333,7.775
4/10/2015,8.1484375,86.875,0.98862069,6.920295878,0.822779605,4.194375,22.55208333,19.32072396,1.278875,4.847291667,7.61875,23.66041667,7.0125
4/11/2015,8.146979167,86.73958333,0.971176471,6.760305851,0.68359375,4.169895833,20.98958333,19.24876609,1.272541667,4.833125,7.20625,23.63447917,6.279166667
4/12/2015,8.144895833,86.47916667,0.959333333,6.660571809,0.583881579,4.156041667,19.60416667,19.21542559,1.263770833,4.824166667,6.983333333,23.6253125,6.038541667
4/13/2015,8.141145833,86.0625,0.947931034,7.061170213,0.518201463,4.144375,18.4375,19.17553221,1.257635417,4.81375,6.7125,23.6146875,5.795833333
4/14/2015,8.1375,85.48958333,0.933529412,7.840757979,0.40184508,4.1284375,17.77083333,19.1065488,1.250322917,4.799791667,6.3125,23.59822917,5.390625
4/15/2015,8.134375,84.86458333,0.928648649,7.747257314,0.350740132,4.12,17,19.07787547,1.247614583,4.79875,6.291666667,23.6021875,5.484375
4/16/2015,8.131666667,84.33333333,0.92,7.592825941,0.298786569,4.113541667,16.35416667,19.08100305,1.24378125,4.794479167,6.176041667,23.59510417,5.308333333
4/17/2015,8.128020833,83.60416667,0.911153846,7.53615359,0.249335106,4.101770833,15.17708333,19.04837119,1.239729167,4.793333333,6.1625,23.57833333,4.934375
4/18/2015,8.1275,83.5,0.909047619,7.560255984,0.243832237,4.0996875,15,19.03216432,1.23978125,4.790625,6.098958333,23.57510417,4.851041667
4/19/2015,8.125520833,83.10416667,0.906,7.547789229,0.269281915,4.0903125,15,19.0882643,1.239125,4.797916667,6.26875,23.57416667,4.825
4/20/2015,8.124791667,82.95833333,0.903076923,7.502077793,0.2734375,4.09,15,19.08992651,1.239614583,4.799791667,6.311458333,23.57041667,4.717708333
4/21/2015,8.123020833,82.60416667,0.901666667,7.485039894,0.295230263,4.09,15,19.07995323,1.240885417,4.8034375,6.421875,23.58270833,5.054166667
4/22/2015,8.1184375,81.70833333,0.904642857,7.473404255,0.293384309,4.089479167,14.94791667,19.10322426,1.238520833,4.804895833,6.458333333,23.57760417,4.920833333
4/23/2015,8.115934066,81.20879121,0.891923077,7.325268817,0.215259309,4.08,14,19.082031,1.236583333,4.7953125,6.203125,23.57104167,4.735416667
4/24/2015,8.113333333,80.75,0.882666667,7.227809176,0.147203947,4.073645833,13.32291667,19.02052866,1.231875,4.7878125,6.032291667,23.5753125,5.029166667
4/25/2015,8.122916667,82.58333333,0.957428571,7.937583112,0.553939495,4.193020833,22.78125,19.54870338,1.30459375,4.859166667,7.989583333,24.00770833,28.68125
4/26/2015,8.1171875,81.4375,0.897380952,7.027094415,0.16456117,4.10875,16.05208333,19.26521373,1.252979167,4.806979167,6.53125,23.6346875,6.322916667
4/27/2015,8.107395833,79.80208333,0.880882353,6.926113697,0.087993421,4.0803125,14.03125,19.140625,1.245760417,4.783541667,5.930208333,23.595625,5.329166667
4/28/2015,8.107849462,79.88172043,0.870952381,6.859624335,0.04737367,4.064791667,13,19.04233894,1.23971875,4.759375,5.384375,23.59510417,5.330208333
4/29/2015,8.1065625,79.66666667,0.867931034,6.793550532,0.026726974,4.052395833,12.23958333,18.98853064,1.2346875,4.742604167,4.98125,23.5640625,4.588541667
4/30/2015,8.103125,79.21875,0.858571429,6.728830645,0.012882314,4.0453125,12,18.92952109,1.229666667,4.737395833,4.871875,23.57052083,4.748958333
5/1/2015,8.120833333,82.28125,0.84547619,6.633976064,0,4.032083333,11.20833333,18.8430853,1.22303125,4.725,4.6,down,23.55
5/2/2015,8.164479167,89.89583333,0.8403125,6.607795878,0,4.027708333,10.77083333,18.83311177,1.220104167,4.7228125,4.55625,down,down
5/3/2015,8.168958333,90.79166667,0.841071429,6.600731383,0,4.027604167,10.76041667,18.81939816,1.221604167,4.7259375,4.61875,down,down
5/4/2015,8.1678125,90.5625,0.85,6.567902261,0,4.03,11,18.78781534,1.223864583,4.728645833,4.672916667,down,down
5/5/2015,8.162083333,89.41666667,0.845483871,6.511801862,0,4.023958333,10.39583333,18.74584447,1.220510417,4.724270833,4.585416667,down,down
5/6/2015,8.146041667,86.63541667,0.8353125,6.396276596,0,4.014479167,9.963541667,18.76495991,1.21725,4.717604167,4.453125,down,down
5/7/2015,8.131770833,84.32291667,0.821111111,6.293218085,0,4.003645833,9.548958333,18.78781554,1.215302083,4.7078125,4.292708333,down,down
5/8/2015,8.1340625,84.6875,0.813571429,6.252940188,0,3.997395833,9.269791667,18.78573797,1.212,4.703645833,4.233333333,down,down
5/9/2015,8.129583333,83.91666667,0.810714286,6.234624335,0,3.994270833,9.113541667,18.8235538,1.21040625,4.7028125,4.21875,down,down
5/10/2015,8.128020833,83.60416667,0.812142857,6.213015293,0,3.99125,8.9625,18.83018095,1.209854167,4.702291667,4.2125,down,down
5/11/2015,8.126979167,83.39583333,0.806451613,6.192237367,0,3.9878125,8.790625,18.81690478,1.198645833,4.6975,4.134375,down,down
5/12/2015,8.1253125,83.0625,0.793125,6.099983378,0,3.979583333,8.379166667,18.73088455,1.20859375,4.6796875,3.79375,down,down
5/13/2015,8.124166667,82.83333333,0.787777778,6.099567819,0,3.975208333,8.160416667,18.79321779,1.202333333,4.67375,3.675,down,down
5/14/2015,8.122291667,82.45833333,0.789166667,6.126994681,0,3.97875,8.3375,18.80277565,1.200927083,4.673541667,3.670833333,down,down
5/15/2015,8.117894737,81.71578947,0.791489362,7.44077621,0,3.977395833,8.269791667,18.79820445,1.197145833,4.68,3.8,down,down
5/16/2015,8.115,81.0106383,0.785,8.924950133,0,3.971979167,8.002083333,18.80152891,1.195385417,4.673541667,3.670833333,down,down
5/17/2015,8.119891304,81.97826087,0.775769231,8.943234707,0,3.967708333,7.808333333,18.80776237,1.193697917,4.675729167,3.71875,down,down
5/18/2015,8.119368421,81.87368421,0.757666667,8.970661569,0,3.9625,7.6,18.80568462,1.193104167,4.6821875,3.84375,down,down
5/19/2015,8.11393617,80.90425532,0.750666667,9.013464096,0,3.961041667,7.541666667,18.76038887,1.192708333,4.683020833,3.860416667,down,down
5/20/2015,8.113333333,80.83333333,0.754375,9.030917553,0,3.959583333,7.476041667,18.80124299,1.193166667,4.681145833,3.822916667,down,down
5/21/2015,8.124270833,82.79166667,0.761153846,9.014710771,0,3.958854167,7.442708333,18.78573769,1.194427083,4.678645833,3.772916667,down,down
5/22/2015,8.128947368,83.75789474,0.752692308,8.971908245,0,3.95625,7.3125,18.81856703,1.194239583,4.675416667,3.716666667,down,down
5/23/2015,8.147894737,86.85263158,0.739285714,8.946152554,0,3.949479167,6.992708333,18.83477402,1.189229167,4.666458333,3.564583333,down,down
5/24/2015,8.147659574,86.78723404,0.732368421,8.706366356,0,3.945520833,6.820833333,18.83394289,1.187489583,4.661875,3.503125,down,down
5/25/2015,8.14967033,87.10989011,0.728666667,8.494431516,0,3.937083333,6.483333333,18.77992006,1.187510417,4.6571875,3.44375,down,down
5/26/2015,8.147291667,86.75,0.728214286,8.460771277,0,3.936979167,6.479166667,18.80028245,1.177793814,4.657395833,3.44375,down,down
5/27/2015,8.1459375,86.58333333,0.735428571,8.463264628,0,3.935,6.4,18.79778889,1.169572917,4.653958333,3.379166667,down,down
5/28/2015,8.144468085,86.41489362,0.727894737,8.426695479,0,3.928645833,6.145833333,18.75041118,1.182541667,4.645625,3.220833333,down,down
5/29/2015,8.143229167,86.21875,0.744242424,8.38721742,0,3.927291667,6.091666667,18.73130004,1.194708333,4.625208333,3.0375,down,down
5/30/2015,8.144105263,86.36842105,0.721875,8.356854839,0,3.9196875,5.811458333,18.78066162,1.19134375,4.6125,2.85,down,down
5/31/2015,8.147083333,86.72916667,0.721,8.3203125,0,3.9159375,5.678125,18.78124974,1.190677083,4.6096875,2.798958333,down,down
6/1/2015,8.144791667,86.42708333,0.715769231,8.327792553,0,3.924166667,5.976041667,18.82770494,1.198125,4.612604167,2.852083333,down,down
6/2/2015,8.141458333,85.9375,0.714,8.351894947,0,3.928229167,6.129166667,18.81025596,1.19690625,4.617395833,2.94375,down,down
6/3/2015,8.140104167,85.80208333,0.711935484,8.20021609,0,3.914583333,5.632291667,18.82729387,1.191416667,4.596979167,2.669791667,down,down
6/4/2015,8.138854167,85.58333333,0.689,8.100482048,0,3.903229167,5.253125,18.82895613,1.188697917,4.588125,2.551041667,down,down
6/5/2015,8.148645833,87.16666667,0.65625,8.046875,0,3.893958333,4.91875,18.78989355,1.185177083,4.58375,2.475,down,down
6/6/2015,8.1665625,90.3125,0.651515152,7.945228495,0,3.883854167,4.608333333,18.83593762,1.1840625,4.580625,2.423958333,down,down
6/7/2015,8.170208333,91.04166667,0.657333333,7.988696809,0,3.885208333,4.655208333,18.85794729,1.18278125,4.582708333,2.4625,down,down
6/8/2015,8.166458333,90.29166667,0.650357143,7.902676197,0,3.877604167,4.389583333,18.81784547,1.178072917,4.572395833,2.328125,down,down
6/9/2015,8.1703125,91.0625,0.633125,7.731881649,0,3.8628125,3.911458333,18.86634776,1.1745,4.5575,2.175,down,down
6/10/2015,8.189479167,94.80208333,0.628928571,7.899767287,0,3.857395833,3.747916667,18.99601083,1.17484375,4.5459375,2.059375,down,down
6/11/2015,8.1915625,94.89583333,0.624375,7.901013963,0,3.8559375,3.71875,18.99991618,1.172635417,4.550520833,2.105208333,down,down
6/12/2015,8.192291667,95.07291667,0.604285714,7.728557181,0,3.84625,3.486458333,18.98562169,1.1661875,4.522291667,1.822916667,down,down
6/13/2015,8.192916667,95.13541667,0.595714286,7.538222446,0,3.835729167,3.171875,18.93035231,1.166020833,4.475625,1.357291667,down,down
6/14/2015,8.1953125,95.54166667,0.584193548,7.578540559,0,3.833541667,3.109375,18.96085319,1.164916667,4.450104167,1.154166667,down,down
6/15/2015,8.195625,95.55208333,0.574814815,7.650016622,0,3.834270833,3.129166667,18.9274433,1.162927083,4.4990625,1.590625,down,down
6/16/2015,8.191875,94.9375,0.574615385,7.479637633,0,3.828645833,2.992708333,18.9660902,1.157385417,4.547291667,2.072916667,down,down
6/17/2015,8.191354167,94.88541667,0.591785714,7.267702793,0,3.821875,2.8375,18.95528581,1.157375,4.5184375,1.805208333,down,down
6/18/2015,8.188645833,94.61458333,0.561785714,7.072805851,0,3.811145833,2.589583333,18.90500343,1.156083333,4.383020833,0.791666667,down,down
6/19/2015,8.187083333,94.21875,0.543928571,6.753192204,0,3.795520833,2.211458333,18.81342415,1.15434375,4.201666667,0.17375,down,down
6/20/2015,8.186875,94.35416667,0.525833333,6.505152926,0,3.785625,2.025,18.84890311,1.153052083,4.058229167,0.024791667,down,down
6/21/2015,8.1928125,95.25,0.513571429,6.485621676,0,3.776458333,1.864583333,18.83976079,1.154354167,3.944895833,0,down,down
6/22/2015,8.1934375,95.25,0.490357143,6.629820479,0,3.784479167,1.989583333,18.80838357,1.15471875,3.88516129,0,down,down
6/23/2015,8.190625,94.79166667,0.444230769,6.562084441,0,3.7846875,2.007291667,18.76080461,1.153458333,3.8678125,0,down,down
6/24/2015,8.183958333,93.76041667,0.390588235,6.220495346,0,3.773229167,1.80625,18.76644743,1.150302083,3.9071875,0,down,down
6/25/2015,8.181458333,93.29166667,0.299285714,6.026429521,0,3.757395833,1.547916667,18.80292325,1.14640625,3.886770833,0,down,down
6/26/2015,8.179270833,92.85416667,0.175,5.935006649,0,3.746770833,1.367708333,18.82236844,1.14275,3.794270833,0,down,down
6/27/2015,8.182708333,93.54166667,0.038928571,5.527759309,0,3.74,1.3,18.82812501,1.144333333,3.655520833,0,down,down
6/28/2015,8.184895833,93.94791667,0.049032258,5.62209109,0,3.746979167,1.369791667,18.86344769,1.147302083,3.519166667,0,down,down
6/29/2015,8.296979167,115.5416667,0.04862069,5.555695565,0.002493351,3.754479167,1.489583333,18.85332658,1.146989583,3.3946875,0,down,down
6/30/2015,8.485104167,152.5833333,0.045666667,5.634557846,0,3.752291667,1.46875,18.78864699,1.147395833,3.37,0,down,down
7/1/2015,8.37875,131.2604167,0.045666667,5.317486702,0,3.737395833,1.240625,18.82560495,1.141041667,3.37,0,down,down
